"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","104","Should return 401 when using invalid token","sales-portal-api","Sun Apr 26 21:02:12 UTC 2026","passed","Sun Apr 26 21:02:12 UTC 2026","[API] [Orders] Assign manager > Negative","src/api/tests/orders/assignAndUnassignManager.spec.ts","",""
"","93","Should add second comment","sales-portal-api","Sun Apr 26 21:02:11 UTC 2026","passed","Sun Apr 26 21:02:11 UTC 2026","[API] [Orders] Add a comment > Positive","src/api/tests/orders/addComment.spec.ts","",""
"","29","Should update customer: 1-char name","sales-portal-api","Sun Apr 26 21:02:09 UTC 2026","passed","Sun Apr 26 21:02:09 UTC 2026","[API] [Customers] Update the customer by ID > Positive","src/api/tests/customers/updateCustomer.spec.ts","",""
"","77","200 OK - Get order by id","sales-portal-api","Sun Apr 26 21:02:14 UTC 2026","passed","Sun Apr 26 21:02:14 UTC 2026","[API] [Orders] Get order by id > Positive","src/api/tests/orders/getOrderById.spec.ts","",""
"","26","Should create customer: Max length phone - 201 Created","sales-portal-api","Sun Apr 26 21:02:05 UTC 2026","passed","Sun Apr 26 21:02:05 UTC 2026","[API] [Customers] Create A New Customer > Positive","src/api/tests/customers/createCustomer.spec.ts","",""
"","24","Should create customer: Flat = 9999 - 201 Created","sales-portal-api","Sun Apr 26 21:02:05 UTC 2026","passed","Sun Apr 26 21:02:05 UTC 2026","[API] [Customers] Create A New Customer > Positive","src/api/tests/customers/createCustomer.spec.ts","",""
"","12","Should NOT create customer: Empty email","sales-portal-api","Sun Apr 26 21:02:05 UTC 2026","passed","Sun Apr 26 21:02:05 UTC 2026","[API] [Customers] Create A New Customer > Negative","src/api/tests/customers/createCustomer.spec.ts","",""
"","81","Should update delivery: min value in flat (flat = 1)","sales-portal-api","Sun Apr 26 21:02:16 UTC 2026","passed","Sun Apr 26 21:02:16 UTC 2026","[API] [Orders] Update delivery > Positive","src/api/tests/orders/updateDelivery.spec.ts","",""
"","1267","Should add the same product as the second one","sales-portal-ui","Sun Apr 26 21:01:43 UTC 2026","passed","Sun Apr 26 21:01:44 UTC 2026","[UI] [Orders] [Order Details] [Edit Products] Replace/add/delete product","src/ui/tests/orders/criticalPath/replaceAddDeleteProduct.spec.ts","",""
"","33","Should successfully delete customer - 204 No Content","sales-portal-api","Sun Apr 26 21:02:06 UTC 2026","passed","Sun Apr 26 21:02:06 UTC 2026","[API] [Customers] Delete Customer By ID > Positive","src/api/tests/customers/deleteById.spec.ts","",""
